Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,FSR_HEEL_L_RAW,FSR_HEEL_R_RAW,IMU_FOOT_L_YAW,IMU_FOOT_L_PITCH,IMU_FOOT_L_ROLL,IMU_FOOT_R_YAW,IMU_FOOT_R_PITCH,IMU_FOOT_R_ROLL,
13.65,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.66,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.67,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.68,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.69,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.70,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.71,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.72,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.73,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.74,0.00,-0.27,-2.55,-0.02,0.37,-5.19,9.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.75,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.76,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
13.77,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
13.78,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.79,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.80,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
13.81,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.82,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.83,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.84,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.85,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.86,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.87,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.88,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.89,0.00,-0.27,-2.55,-0.02,0.37,-5.19,9.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.90,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.91,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.92,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.93,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.94,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.95,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.96,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.97,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.98,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
13.99,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.01,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.02,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.03,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.04,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.05,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.06,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.07,0.00,-0.27,-2.55,-0.02,0.37,-5.19,9.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.08,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.09,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.10,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.11,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.12,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.13,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.14,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.15,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.16,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,6.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.17,0.00,-0.27,-2.55,-0.02,0.37,-5.19,8.00,6.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.18,0.00,-0.27,-2.55,-0.02,0.37,-5.19,6.00,17.00,0.00,-0.27,-2.55,-0.02,0.37,-5.19,
14.19,0.00,-0.28,-2.55,-0.02,0.37,-5.19,12.00,5.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.20,0.00,-0.28,-2.55,-0.02,0.37,-5.19,6.00,17.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.21,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,17.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.22,0.00,-0.28,-2.55,-0.02,0.37,-5.19,14.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.23,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,5.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.24,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.25,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.26,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.27,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.28,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.29,0.00,-0.28,-2.55,-0.02,0.37,-5.19,9.00,8.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.30,0.00,-0.28,-2.55,-0.02,0.37,-5.19,9.00,7.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.31,0.00,-0.28,-2.55,-0.02,0.37,-5.19,8.00,9.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.32,0.00,-0.28,-2.55,-0.02,0.37,-5.19,7.00,11.00,0.00,-0.28,-2.55,-0.02,0.37,-5.19,
14.33,0.00,-0.28,-2.55,-0.02,0.38,-5.19,9.00,6.00,0.00,-0.28,-2.55,-0.02,0.38,-5.19,
14.34,0.00,-0.28,-2.55,-0.02,0.38,-5.19,7.00,9.00,0.00,-0.28,-2.55,-0.02,0.38,-5.19,
14.35,0.00,-0.28,-2.55,-0.02,0.38,-5.19,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.38,-5.19,
14.36,0.00,-0.28,-2.55,-0.02,0.38,-5.19,8.00,8.00,0.00,-0.28,-2.55,-0.02,0.38,-5.19,
14.37,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.38,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,6.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.39,0.00,-0.28,-2.56,-0.02,0.38,-5.19,9.00,8.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.40,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,9.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.41,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.42,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.43,0.00,-0.28,-2.56,-0.02,0.38,-5.19,10.00,7.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.44,0.00,-0.28,-2.56,-0.02,0.38,-5.19,11.00,9.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.45,0.00,-0.28,-2.56,-0.02,0.38,-5.19,6.00,13.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.46,0.00,-0.28,-2.56,-0.02,0.38,-5.19,6.00,14.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.47,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.48,0.00,-0.28,-2.56,-0.02,0.38,-5.19,6.00,10.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.49,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,14.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.50,0.00,-0.28,-2.56,-0.02,0.38,-5.19,10.00,8.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.51,0.00,-0.28,-2.56,-0.02,0.38,-5.19,7.00,8.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.52,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,19.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.53,0.00,-0.28,-2.56,-0.02,0.38,-5.19,8.00,12.00,0.00,-0.28,-2.56,-0.02,0.38,-5.19,
14.54,0.00,-0.28,-2.56,-0.02,0.39,-5.19,9.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.19,
14.55,0.00,-0.28,-2.56,-0.02,0.39,-5.19,8.00,18.00,0.00,-0.28,-2.56,-0.02,0.39,-5.19,
14.56,0.00,-0.28,-2.56,-0.02,0.39,-5.19,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.19,
14.57,0.00,-0.28,-2.56,-0.02,0.39,-5.19,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.19,
14.58,0.00,-0.28,-2.56,-0.02,0.39,-5.19,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.19,
14.59,0.00,-0.28,-2.56,-0.02,0.39,-5.19,8.00,9.00,0.00,-0.28,-2.56,-0.02,0.39,-5.19,
14.60,0.00,-0.28,-2.56,-0.02,0.39,-5.19,9.00,6.00,0.00,-0.28,-2.56,-0.02,0.39,-5.19,
14.61,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.62,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,9.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.63,0.00,-0.28,-2.56,-0.02,0.39,-5.20,9.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.64,0.00,-0.28,-2.56,-0.02,0.39,-5.20,9.00,9.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.65,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.66,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.67,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.68,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,9.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.69,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.70,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.71,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.72,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.73,0.00,-0.28,-2.56,-0.02,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.02,0.39,-5.20,
14.74,0.00,-0.28,-2.56,-0.01,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.39,-5.20,
14.75,0.00,-0.28,-2.56,-0.01,0.39,-5.20,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.39,-5.20,
14.76,0.00,-0.28,-2.56,-0.01,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.39,-5.20,
14.77,0.00,-0.28,-2.56,-0.01,0.39,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.39,-5.20,
14.78,0.00,-0.28,-2.56,-0.01,0.38,-5.20,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.20,
14.79,0.00,-0.28,-2.56,-0.01,0.38,-5.20,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.20,
14.80,0.00,-0.28,-2.56,-0.01,0.38,-5.20,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.20,
14.81,0.00,-0.28,-2.56,-0.01,0.38,-5.20,9.00,7.00,0.00,-0.28,-2.56,-0.01,0.38,-5.20,
14.82,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.83,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.84,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.85,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.86,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.87,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.88,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.89,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.90,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.91,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.92,0.00,-0.28,-2.56,-0.01,0.38,-5.21,9.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.93,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.94,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.95,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.96,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.97,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.98,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
14.99,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.01,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.02,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.03,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.04,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.05,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.06,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.07,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.08,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.09,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.10,0.00,-0.28,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.21,
15.11,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.12,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.13,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.14,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.15,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.16,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.17,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.18,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.19,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.20,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.21,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.22,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.23,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.24,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.25,0.00,-0.28,-2.56,-0.01,0.38,-5.22,8.00,8.00,0.00,-0.28,-2.56,-0.01,0.38,-5.22,
15.26,0.00,-0.29,-2.56,-0.01,0.38,-5.22,8.00,9.00,0.00,-0.29,-2.56,-0.01,0.38,-5.22,
15.27,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.28,0.00,-0.29,-2.56,-0.01,0.38,-5.21,7.00,9.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.29,0.00,-0.29,-2.56,-0.01,0.38,-5.21,9.00,9.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.30,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.31,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.32,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.33,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.34,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.35,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.36,0.00,-0.29,-2.56,-0.01,0.38,-5.21,9.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.37,0.00,-0.29,-2.56,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.56,-0.01,0.38,-5.21,
15.38,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.39,0.00,-0.29,-2.55,-0.01,0.38,-5.21,9.00,7.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.40,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.41,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.42,0.00,-0.29,-2.55,-0.01,0.38,-5.21,9.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.43,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.44,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.45,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.46,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.47,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.48,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.49,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.50,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.51,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.52,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.53,0.00,-0.29,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.29,-2.55,-0.01,0.38,-5.21,
15.54,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.55,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,9.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.56,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.57,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.58,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.59,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.60,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.61,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.62,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
15.63,0.00,-0.28,-2.55,-0.01,0.38,-5.21,8.00,8.00,0.00,-0.28,-2.55,-0.01,0.38,-5.21,
