Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,FSR_HEEL_L_RAW,FSR_HEEL_R_RAW,
27.56,0.00,0.08,-4.78,0.00,-0.07,-1.19,1013.00,1012.00,
27.57,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1012.00,
27.58,0.00,0.07,-4.78,0.00,-0.07,-1.19,1013.00,1012.00,
27.59,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1012.00,
27.60,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1012.00,
27.61,0.00,0.07,-4.78,0.00,-0.07,-1.19,1013.00,1012.00,
27.62,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1013.00,
27.63,0.00,0.07,-4.78,0.00,-0.07,-1.19,1012.00,1011.00,
27.64,0.00,0.07,-4.78,0.00,-0.07,-1.19,1013.00,1011.00,
27.65,0.00,0.07,-4.78,0.00,-0.07,-1.19,1013.00,1011.00,
27.66,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1012.00,
27.67,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1012.00,
27.68,0.00,0.07,-4.78,0.00,-0.07,-1.19,1013.00,1011.00,
27.69,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1012.00,
27.70,0.00,0.07,-4.78,0.00,-0.07,-1.19,1014.00,1012.00,
27.71,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
27.72,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1011.00,
27.73,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.74,0.00,0.07,-4.79,0.00,-0.07,-1.18,1013.00,1011.00,
27.75,0.00,0.07,-4.79,0.00,-0.07,-1.18,1013.00,1012.00,
27.76,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1011.00,
27.77,0.00,0.07,-4.79,0.00,-0.07,-1.18,1013.00,1011.00,
27.78,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.79,0.00,0.07,-4.79,0.00,-0.07,-1.18,1013.00,1012.00,
27.80,0.00,0.07,-4.79,0.00,-0.07,-1.18,1013.00,1012.00,
27.81,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.82,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.83,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.84,0.00,0.07,-4.79,0.00,-0.07,-1.18,1013.00,1011.00,
27.85,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.86,0.00,0.07,-4.79,0.00,-0.06,-1.18,1013.00,1012.00,
27.87,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.88,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.89,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.90,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.91,0.00,0.07,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.92,0.00,0.06,-4.79,0.00,-0.07,-1.18,1013.00,1011.00,
27.93,0.00,0.06,-4.79,0.00,-0.07,-1.18,1014.00,1011.00,
27.94,0.00,0.06,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.95,0.00,0.06,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.96,0.00,0.06,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.97,0.00,0.06,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
27.98,0.00,0.06,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
27.99,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.00,0.00,0.06,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.01,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.02,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.03,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.04,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.05,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.06,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.07,0.00,0.06,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.08,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.09,0.00,0.06,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.10,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.11,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.12,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.13,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.14,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.15,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.16,0.00,0.06,-4.79,0.01,-0.07,-1.19,1014.00,1012.00,
28.17,0.00,0.06,-4.79,0.01,-0.07,-1.19,1014.00,1012.00,
28.18,0.00,0.06,-4.79,0.01,-0.07,-1.19,1013.00,1011.00,
28.19,0.00,0.06,-4.79,0.01,-0.07,-1.19,1013.00,1011.00,
28.20,0.00,0.06,-4.79,0.01,-0.07,-1.19,1014.00,1012.00,
28.21,0.00,0.06,-4.79,0.01,-0.07,-1.19,1014.00,1012.00,
28.22,0.00,0.06,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.23,0.00,0.06,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.24,0.00,0.06,-4.79,0.00,-0.07,-1.19,1012.00,1012.00,
28.25,0.00,0.06,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.26,0.00,0.06,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.27,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.28,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.29,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.30,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.31,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.32,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.33,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.34,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.35,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.36,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.37,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.38,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.39,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.40,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.41,0.00,0.07,-4.79,0.00,-0.07,-1.19,1012.00,1012.00,
28.42,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.43,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.44,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.45,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.46,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.47,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.48,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.49,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.50,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.51,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.52,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.53,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.54,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.55,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.56,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.57,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.58,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.59,0.00,0.07,-4.79,0.00,-0.07,-1.19,1015.00,1013.00,
28.60,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.61,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.62,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.63,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.64,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.65,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.66,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.67,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.68,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.69,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.70,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.71,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.72,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.73,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1010.00,
28.74,0.00,0.07,-4.79,0.00,-0.07,-1.20,1014.00,1012.00,
28.75,0.00,0.08,-4.79,0.00,-0.07,-1.20,1013.00,1012.00,
28.76,0.00,0.08,-4.79,0.00,-0.07,-1.20,1013.00,1011.00,
28.77,0.00,0.08,-4.79,0.00,-0.07,-1.20,1013.00,1012.00,
28.78,0.00,0.08,-4.79,0.00,-0.07,-1.20,1014.00,1011.00,
28.79,0.00,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.80,0.00,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1013.00,
28.81,0.00,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1010.00,
28.82,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.83,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.84,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.85,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.86,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.87,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
28.88,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.89,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1015.00,1012.00,
28.90,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
28.91,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.92,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.93,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
28.94,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
28.95,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1011.00,
28.96,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1013.00,1011.00,
28.97,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1011.00,
28.98,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
28.99,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.00,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1013.00,1012.00,
29.01,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.02,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1013.00,1011.00,
29.03,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.04,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1013.00,
29.05,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.06,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.07,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1011.00,
29.08,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.09,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.10,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.11,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1013.00,1011.00,
29.12,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.13,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.14,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.16,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1013.00,1012.00,
29.17,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.17,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.18,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1011.00,
29.19,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1011.00,
29.20,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1011.00,
29.21,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.23,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.24,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1011.00,
29.25,0.00,0.07,-4.79,0.00,-0.08,-1.18,1013.00,1012.00,
29.25,0.00,0.07,-4.79,0.00,-0.08,-1.18,1013.00,1012.00,
29.26,0.00,0.07,-4.79,0.00,-0.08,-1.18,1013.00,1012.00,
29.27,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1011.00,
29.28,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.30,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.31,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1013.00,1012.00,
29.32,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.33,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1011.00,
29.33,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.34,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.35,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1013.00,1011.00,
29.36,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.38,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1011.00,
29.39,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1014.00,1012.00,
29.40,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1013.00,1011.00,
29.41,-0.01,0.07,-4.79,0.00,-0.08,-1.18,1012.00,1018.00,
29.42,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.42,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1011.00,
29.43,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.44,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.45,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.47,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1014.00,1012.00,
29.48,-0.01,0.07,-4.79,0.00,-0.08,-1.19,1016.00,1012.00,
29.49,-0.01,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
29.50,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.51,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.51,0.00,0.07,-4.79,0.00,-0.07,-1.19,1012.00,1011.00,
29.52,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
29.53,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
29.55,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
29.56,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.57,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1010.00,
29.58,0.00,0.07,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
29.59,0.00,0.07,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.60,0.00,0.08,-4.79,0.00,-0.07,-1.19,1015.00,1012.00,
29.61,0.00,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
29.62,0.00,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
29.62,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.64,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
29.65,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.66,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
29.67,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.68,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.69,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1015.00,1012.00,
29.70,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.71,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1013.00,
29.72,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.73,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.74,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.75,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.76,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.77,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.78,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.79,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.80,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
29.81,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
29.82,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.83,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.84,-0.01,0.08,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
29.85,-0.01,0.08,-4.79,0.00,-0.07,-1.18,1013.00,1011.00,
29.86,-0.01,0.08,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
29.87,-0.01,0.08,-4.79,0.00,-0.07,-1.18,1013.00,1011.00,
29.88,-0.01,0.08,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
29.89,-0.01,0.08,-4.79,0.00,-0.07,-1.18,1014.00,1011.00,
29.90,-0.01,0.08,-4.79,0.00,-0.07,-1.18,1014.00,1012.00,
29.91,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1010.00,
29.92,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
29.93,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
29.94,-0.01,0.08,-4.79,0.00,-0.06,-1.19,1014.00,1012.00,
29.95,-0.01,0.08,-4.79,0.00,-0.06,-1.19,1014.00,1011.00,
29.96,-0.01,0.09,-4.79,0.00,-0.06,-1.19,1014.00,1012.00,
29.97,-0.01,0.09,-4.79,0.00,-0.06,-1.19,1014.00,1011.00,
29.98,-0.01,0.09,-4.79,0.00,-0.06,-1.19,1014.00,1011.00,
29.99,-0.01,0.09,-4.79,0.00,-0.06,-1.19,1014.00,1012.00,
30.00,-0.01,0.09,-4.79,0.00,-0.06,-1.19,1014.00,1012.00,
30.01,-0.01,0.09,-4.79,0.00,-0.06,-1.18,1013.00,1012.00,
30.02,-0.01,0.09,-4.79,0.00,-0.06,-1.18,1015.00,1011.00,
30.03,-0.01,0.09,-4.79,0.00,-0.06,-1.19,1013.00,1012.00,
30.04,-0.01,0.09,-4.79,0.00,-0.06,-1.19,1014.00,1012.00,
30.05,-0.01,0.09,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
30.06,-0.01,0.09,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
30.07,-0.01,0.09,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
30.08,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1008.00,
30.09,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
30.10,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
30.11,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1011.00,
30.12,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1013.00,
30.13,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1012.00,
30.14,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
30.15,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1012.00,1011.00,
30.16,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1014.00,1012.00,
30.17,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1013.00,1011.00,
30.18,-0.01,0.08,-4.79,0.00,-0.07,-1.19,1012.00,1012.00,
30.19,-0.01,0.08,-4.80,0.00,-0.07,-1.19,1013.00,1012.00,
30.20,-0.01,0.08,-4.80,-0.01,-0.07,-1.19,1014.00,1012.00,
30.21,-0.01,0.08,-4.80,-0.01,-0.07,-1.19,1014.00,1011.00,
30.22,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1012.00,1012.00,
30.23,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1013.00,1011.00,
30.24,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1012.00,1012.00,
30.25,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1014.00,1011.00,
30.26,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1014.00,1011.00,
30.27,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1015.00,1011.00,
30.28,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1015.00,1011.00,
30.29,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1013.00,1012.00,
30.30,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1015.00,1012.00,
30.31,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1013.00,1011.00,
30.32,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1013.00,1012.00,
30.33,-0.01,0.09,-4.80,-0.01,-0.07,-1.19,1012.00,1012.00,
30.34,-0.01,0.09,-4.80,-0.01,-0.08,-1.19,1014.00,1011.00,
30.35,-0.01,0.09,-4.80,-0.01,-0.08,-1.19,1013.00,1011.00,
30.36,-0.01,0.09,-4.80,0.00,-0.08,-1.19,1014.00,1012.00,
30.37,-0.01,0.09,-4.79,0.00,-0.08,-1.19,1013.00,1011.00,
30.38,-0.01,0.08,-4.79,0.00,-0.08,-1.19,1013.00,1011.00,
30.39,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1013.00,1011.00,
30.40,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1013.00,1012.00,
30.41,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1014.00,1011.00,
30.42,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1015.00,1011.00,
30.43,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1014.00,1012.00,
30.44,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1014.00,1011.00,
30.45,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1013.00,1011.00,
30.46,-0.01,0.08,-4.79,0.00,-0.09,-1.19,1012.00,1012.00,
30.47,-0.01,0.08,-4.79,0.00,-0.09,-1.18,1013.00,1010.00,
30.48,-0.01,0.08,-4.79,0.00,-0.10,-1.18,1015.00,1012.00,
30.49,-0.01,0.08,-4.79,0.00,-0.10,-1.18,1011.00,1012.00,
30.50,-0.01,0.08,-4.79,0.00,-0.10,-1.18,1014.00,1012.00,
30.51,-0.01,0.08,-4.79,0.00,-0.10,-1.18,1013.00,1012.00,
30.52,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1011.00,
30.53,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1012.00,
30.54,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1012.00,
30.55,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1011.00,
30.56,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1013.00,1012.00,
30.57,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1011.00,
30.58,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1012.00,
30.59,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1011.00,
30.60,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1011.00,
30.61,-0.01,0.08,-4.80,0.00,-0.10,-1.18,1014.00,1012.00,
30.62,-0.01,0.07,-4.80,0.00,-0.10,-1.18,1014.00,1012.00,
30.63,-0.01,0.07,-4.80,0.00,-0.10,-1.18,1014.00,1012.00,
30.64,-0.01,0.07,-4.80,0.00,-0.10,-1.18,1013.00,1012.00,
30.65,-0.01,0.07,-4.80,0.00,-0.10,-1.18,1014.00,1011.00,
30.66,-0.01,0.07,-4.80,0.00,-0.10,-1.18,1014.00,1011.00,
30.67,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1012.00,1012.00,
30.68,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1012.00,
30.69,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1012.00,
30.70,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1012.00,
30.71,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1012.00,1012.00,
30.72,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1011.00,
30.73,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1010.00,
30.74,0.00,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1011.00,
30.75,0.00,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1012.00,
30.76,0.00,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1011.00,
30.77,0.00,0.07,-4.79,0.00,-0.10,-1.18,1013.00,1012.00,
30.78,0.00,0.07,-4.79,0.00,-0.10,-1.18,1013.00,1012.00,
30.79,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1014.00,1012.00,
30.80,-0.01,0.08,-4.79,0.00,-0.10,-1.18,1014.00,1011.00,
30.81,-0.01,0.07,-4.79,0.00,-0.10,-1.18,1013.00,1012.00,
